county,election_district,office,district,party,candidate,votes
New Castle,06-18,State Assembly,18,REPUBLICAN,Spence T R,365
New Castle,07-18,State Assembly,18,REPUBLICAN,Spence T R,293
New Castle,08-18,State Assembly,18,REPUBLICAN,Spence T R,268
New Castle,09-18,State Assembly,18,REPUBLICAN,Spence T R,267
New Castle,10-18,State Assembly,18,REPUBLICAN,Spence T R,308
New Castle,11-18,State Assembly,18,REPUBLICAN,Spence T R,212
New Castle,Total,State Assembly,18,REPUBLICAN,Spence T R,3221
New Castle,01-19,State Assembly,19,DEMOCRATIC,Gilligan R,656
New Castle,02-19,State Assembly,19,DEMOCRATIC,Gilligan R,425
New Castle,03-19,State Assembly,19,DEMOCRATIC,Gilligan R,465
New Castle,04-19,State Assembly,19,DEMOCRATIC,Gilligan R,479
New Castle,05-19,State Assembly,19,DEMOCRATIC,Gilligan R,526
New Castle,06-19,State Assembly,19,DEMOCRATIC,Gilligan R,277
New Castle,07-19,State Assembly,19,DEMOCRATIC,Gilligan R,523
New Castle,08-19,State Assembly,19,DEMOCRATIC,Gilligan R,333
New Castle,09-19,State Assembly,19,DEMOCRATIC,Gilligan R,268
New Castle,10-19,State Assembly,19,DEMOCRATIC,Gilligan R,139
New Castle,11-19,State Assembly,19,DEMOCRATIC,Gilligan R,570
New Castle,Total,State Assembly,19,DEMOCRATIC,Gilligan R,4661
New Castle,01-20,State Assembly,20,REPUBLICAN,Roy R P,575
New Castle,02-20,State Assembly,20,REPUBLICAN,Roy R P,410
New Castle,03-20,State Assembly,20,REPUBLICAN,Roy R P,406
New Castle,04-20,State Assembly,20,REPUBLICAN,Roy R P,470
New Castle,05-20,State Assembly,20,REPUBLICAN,Roy R P,220
New Castle,06-20,State Assembly,20,REPUBLICAN,Roy R P,498
New Castle,07-20,State Assembly,20,REPUBLICAN,Roy R P,606
New Castle,08-20,State Assembly,20,REPUBLICAN,Roy R P,378
New Castle,09-20,State Assembly,20,REPUBLICAN,Roy R P,667
New Castle,10-20,State Assembly,20,REPUBLICAN,Roy R P,388
New Castle,11-20,State Assembly,20,REPUBLICAN,Roy R P,412
New Castle,12-20,State Assembly,20,REPUBLICAN,Roy R P,761
New Castle,13-20,State Assembly,20,REPUBLICAN,Roy R P,561
New Castle,Total,State Assembly,20,REPUBLICAN,Roy R P,6352
New Castle,01-21,State Assembly,21,REPUBLICAN,Maier P S,641
New Castle,02-21,State Assembly,21,REPUBLICAN,Maier P S,321
New Castle,03-21,State Assembly,21,REPUBLICAN,Maier P S,428
New Castle,04-21,State Assembly,21,REPUBLICAN,Maier P S,427
New Castle,05-21,State Assembly,21,REPUBLICAN,Maier P S,366
New Castle,06-21,State Assembly,21,REPUBLICAN,Maier P S,631
New Castle,07-21,State Assembly,21,REPUBLICAN,Maier P S,501
New Castle,08-21,State Assembly,21,REPUBLICAN,Maier P S,481
New Castle,09-21,State Assembly,21,REPUBLICAN,Maier P S,444
New Castle,10-21,State Assembly,21,REPUBLICAN,Maier P S,179
New Castle,11-21,State Assembly,21,REPUBLICAN,Maier P S,469
New Castle,12-21,State Assembly,21,REPUBLICAN,Maier P S,119
New Castle,13-21,State Assembly,21,REPUBLICAN,Maier P S,168
New Castle,14-21,State Assembly,21,REPUBLICAN,Maier P S,91
New Castle,Total,State Assembly,21,REPUBLICAN,Maier P S,5266
New Castle,01-22,State Assembly,22,REPUBLICAN,Miro J E,277
New Castle,02-22,State Assembly,22,REPUBLICAN,Miro J E,380
New Castle,03-22,State Assembly,22,REPUBLICAN,Miro J E,282
New Castle,04-22,State Assembly,22,REPUBLICAN,Miro J E,641
New Castle,05-22,State Assembly,22,REPUBLICAN,Miro J E,715
New Castle,06-22,State Assembly,22,REPUBLICAN,Miro J E,783
New Castle,07-22,State Assembly,22,REPUBLICAN,Miro J E,433
New Castle,08-22,State Assembly,22,REPUBLICAN,Miro J E,310
New Castle,09-22,State Assembly,22,REPUBLICAN,Miro J E,582
New Castle,10-22,State Assembly,22,REPUBLICAN,Miro J E,404
New Castle,11-22,State Assembly,22,REPUBLICAN,Miro J E,516
New Castle,12-22,State Assembly,22,REPUBLICAN,Miro J E,311
New Castle,13-22,State Assembly,22,REPUBLICAN,Miro J E,48
New Castle,14-22,State Assembly,22,REPUBLICAN,Miro J E,190
New Castle,Total,State Assembly,22,REPUBLICAN,Miro J E,5872
New Castle,01-23,State Assembly,23,DEMOCRATIC,Hendricks,102
New Castle,01-23,State Assembly,23,REPUBLICAN,Boulden T,61
New Castle,02-23,State Assembly,23,DEMOCRATIC,Hendricks,330
New Castle,02-23,State Assembly,23,REPUBLICAN,Boulden T,435
New Castle,03-23,State Assembly,23,DEMOCRATIC,Hendricks,367
New Castle,03-23,State Assembly,23,REPUBLICAN,Boulden T,389
New Castle,04-23,State Assembly,23,DEMOCRATIC,Hendricks,395
New Castle,04-23,State Assembly,23,REPUBLICAN,Boulden T,434
New Castle,05-23,State Assembly,23,DEMOCRATIC,Hendricks,334
New Castle,05-23,State Assembly,23,REPUBLICAN,Boulden T,389
New Castle,06-23,State Assembly,23,DEMOCRATIC,Hendricks,140
New Castle,06-23,State Assembly,23,REPUBLICAN,Boulden T,136
New Castle,07-23,State Assembly,23,DEMOCRATIC,Hendricks,354
New Castle,07-23,State Assembly,23,REPUBLICAN,Boulden T,334
New Castle,08-23,State Assembly,23,DEMOCRATIC,Hendricks,314
New Castle,08-23,State Assembly,23,REPUBLICAN,Boulden T,351
New Castle,09-23,State Assembly,23,DEMOCRATIC,Hendricks,380
New Castle,09-23,State Assembly,23,REPUBLICAN,Boulden T,482
New Castle,10-23,State Assembly,23,DEMOCRATIC,Hendricks,145
New Castle,10-23,State Assembly,23,REPUBLICAN,Boulden T,217
New Castle,Total,State Assembly,23,DEMOCRATIC,Hendricks,2861
New Castle,Total,State Assembly,23,REPUBLICAN,Boulden T,3228
New Castle,01-24,State Assembly,24,REPUBLICAN,Oberle W A,180
New Castle,02-24,State Assembly,24,REPUBLICAN,Oberle W A,450
New Castle,03-24,State Assembly,24,REPUBLICAN,Oberle W A,208
New Castle,04-24,State Assembly,24,REPUBLICAN,Oberle W A,478
New Castle,05-24,State Assembly,24,REPUBLICAN,Oberle W A,367
New Castle,06-24,State Assembly,24,REPUBLICAN,Oberle W A,293
New Castle,07-24,State Assembly,24,REPUBLICAN,Oberle W A,154
New Castle,08-24,State Assembly,24,REPUBLICAN,Oberle W A,522
New Castle,09-24,State Assembly,24,REPUBLICAN,Oberle W A,358
New Castle,Total,State Assembly,24,REPUBLICAN,Oberle W A,3010
New Castle,01-25,State Assembly,25,DEMOCRATIC,Mcclellan,219
New Castle,01-25,State Assembly,25,REPUBLICAN,Ulbrich S,159
New Castle,02-25,State Assembly,25,DEMOCRATIC,Mcclellan,255
New Castle,02-25,State Assembly,25,REPUBLICAN,Ulbrich S,439
New Castle,03-25,State Assembly,25,DEMOCRATIC,Mcclellan,256
New Castle,03-25,State Assembly,25,REPUBLICAN,Ulbrich S,297
New Castle,04-25,State Assembly,25,DEMOCRATIC,Mcclellan,175
New Castle,04-25,State Assembly,25,REPUBLICAN,Ulbrich S,281
New Castle,05-25,State Assembly,25,DEMOCRATIC,Mcclellan,159
New Castle,05-25,State Assembly,25,REPUBLICAN,Ulbrich S,268
New Castle,06-25,State Assembly,25,DEMOCRATIC,Mcclellan,205
New Castle,06-25,State Assembly,25,REPUBLICAN,Ulbrich S,428
New Castle,07-25,State Assembly,25,DEMOCRATIC,Mcclellan,189
New Castle,07-25,State Assembly,25,REPUBLICAN,Ulbrich S,400
New Castle,08-25,State Assembly,25,DEMOCRATIC,Mcclellan,149
New Castle,08-25,State Assembly,25,REPUBLICAN,Ulbrich S,197
New Castle,09-25,State Assembly,25,DEMOCRATIC,Mcclellan,95
New Castle,09-25,State Assembly,25,REPUBLICAN,Ulbrich S,112
New Castle,Total,State Assembly,25,DEMOCRATIC,Mcclellan,1702
New Castle,Total,State Assembly,25,REPUBLICAN,Ulbrich S,2581
New Castle,01-26,State Assembly,26,DEMOCRATIC,Viola J J,230
New Castle,01-26,State Assembly,26,UNAFFIL.,Lannak J O,9
New Castle,02-26,State Assembly,26,DEMOCRATIC,Viola J J,332
New Castle,02-26,State Assembly,26,UNAFFIL.,Lannak J O,14
New Castle,03-26,State Assembly,26,DEMOCRATIC,Viola J J,237
New Castle,03-26,State Assembly,26,UNAFFIL.,Lannak J O,8
New Castle,04-26,State Assembly,26,DEMOCRATIC,Viola J J,391
New Castle,04-26,State Assembly,26,UNAFFIL.,Lannak J O,14
New Castle,05-26,State Assembly,26,DEMOCRATIC,Viola J J,335
New Castle,05-26,State Assembly,26,UNAFFIL.,Lannak J O,16
New Castle,06-26,State Assembly,26,DEMOCRATIC,Viola J J,396
New Castle,06-26,State Assembly,26,UNAFFIL.,Lannak J O,21
New Castle,07-26,State Assembly,26,DEMOCRATIC,Viola J J,577
New Castle,07-26,State Assembly,26,UNAFFIL.,Lannak J O,23
New Castle,08-26,State Assembly,26,DEMOCRATIC,Viola J J,192
New Castle,08-26,State Assembly,26,UNAFFIL.,Lannak J O,10
New Castle,09-26,State Assembly,26,DEMOCRATIC,Viola J J,433
New Castle,09-26,State Assembly,26,UNAFFIL.,Lannak J O,17
New Castle,Total,State Assembly,26,DEMOCRATIC,Viola J J,3123
New Castle,Total,State Assembly,26,UNAFFIL.,Lannak J O,132
New Castle,01-27,State Assembly,27,REPUBLICAN,Lofink V A,367
New Castle,02-27,State Assembly,27,REPUBLICAN,Lofink V A,271
New Castle,03-27,State Assembly,27,REPUBLICAN,Lofink V A,288
New Castle,04-27,State Assembly,27,REPUBLICAN,Lofink V A,176
New Castle,05-27,State Assembly,27,REPUBLICAN,Lofink V A,617
New Castle,06-27,State Assembly,27,REPUBLICAN,Lofink V A,274
New Castle,07-27,State Assembly,27,REPUBLICAN,Lofink V A,544
New Castle,08-27,State Assembly,27,REPUBLICAN,Lofink V A,453
New Castle,09-27,State Assembly,27,REPUBLICAN,Lofink V A,447
New Castle,10-27,State Assembly,27,REPUBLICAN,Lofink V A,371
New Castle,Total,State Assembly,27,REPUBLICAN,Lofink V A,3808
Kent,01-28,State Assembly,28,DEMOCRATIC,Ennis B C,208
Kent,01-28,State Assembly,28,REPUBLICAN,Pugh M R,90
Kent,01-28,State Assembly,28,LIBERTARIN,Lewis T S,7
Kent,02-28,State Assembly,28,DEMOCRATIC,Ennis B C,793
Kent,02-28,State Assembly,28,REPUBLICAN,Pugh M R,317
Kent,02-28,State Assembly,28,LIBERTARIN,Lewis T S,9
Kent,03-28,State Assembly,28,DEMOCRATIC,Ennis B C,68
Kent,03-28,State Assembly,28,REPUBLICAN,Pugh M R,25
Kent,03-28,State Assembly,28,LIBERTARIN,Lewis T S,0
Kent,04-28,State Assembly,28,DEMOCRATIC,Ennis B C,10
Kent,04-28,State Assembly,28,REPUBLICAN,Pugh M R,0
Kent,04-28,State Assembly,28,LIBERTARIN,Lewis T S,0
Kent,05-28,State Assembly,28,DEMOCRATIC,Ennis B C,587
Kent,05-28,State Assembly,28,REPUBLICAN,Pugh M R,257
Kent,05-28,State Assembly,28,LIBERTARIN,Lewis T S,11
Kent,06-28,State Assembly,28,DEMOCRATIC,Ennis B C,122
Kent,06-28,State Assembly,28,REPUBLICAN,Pugh M R,63
Kent,06-28,State Assembly,28,LIBERTARIN,Lewis T S,1
Kent,07-28,State Assembly,28,DEMOCRATIC,Ennis B C,59
Kent,07-28,State Assembly,28,REPUBLICAN,Pugh M R,50
Kent,07-28,State Assembly,28,LIBERTARIN,Lewis T S,1
Kent,08-28,State Assembly,28,DEMOCRATIC,Ennis B C,525
Kent,08-28,State Assembly,28,REPUBLICAN,Pugh M R,578
Kent,08-28,State Assembly,28,LIBERTARIN,Lewis T S,7
Kent,09-28,State Assembly,28,DEMOCRATIC,Ennis B C,17
Kent,09-28,State Assembly,28,REPUBLICAN,Pugh M R,14
Kent,09-28,State Assembly,28,LIBERTARIN,Lewis T S,0
Kent,10-28,State Assembly,28,DEMOCRATIC,Ennis B C,13
Kent,10-28,State Assembly,28,REPUBLICAN,Pugh M R,20
Kent,10-28,State Assembly,28,LIBERTARIN,Lewis T S,1
Kent,11-28,State Assembly,28,DEMOCRATIC,Ennis B C,224
Kent,11-28,State Assembly,28,REPUBLICAN,Pugh M R,282
Kent,11-28,State Assembly,28,LIBERTARIN,Lewis T S,4
Kent,12-28,State Assembly,28,DEMOCRATIC,Ennis B C,52
Kent,12-28,State Assembly,28,REPUBLICAN,Pugh M R,58
Kent,12-28,State Assembly,28,LIBERTARIN,Lewis T S,0
Kent,Total,State Assembly,28,DEMOCRATIC,Ennis B C,2678
Kent,Total,State Assembly,28,REPUBLICAN,Pugh M R,1754
Kent,Total,State Assembly,28,LIBERTARIN,Lewis T S,41
Kent,01-29,State Assembly,29,DEMOCRATIC,Stokes D,433
Kent,01-29,State Assembly,29,REPUBLICAN,Thornburg,841
Kent,02-29,State Assembly,29,DEMOCRATIC,Stokes D,247
Kent,02-29,State Assembly,29,REPUBLICAN,Thornburg,521
Kent,03-29,State Assembly,29,DEMOCRATIC,Stokes D,196
Kent,03-29,State Assembly,29,REPUBLICAN,Thornburg,442
Kent,04-29,State Assembly,29,DEMOCRATIC,Stokes D,57
Kent,04-29,State Assembly,29,REPUBLICAN,Thornburg,137
Kent,05-29,State Assembly,29,DEMOCRATIC,Stokes D,204
Kent,05-29,State Assembly,29,REPUBLICAN,Thornburg,505
Kent,06-29,State Assembly,29,DEMOCRATIC,Stokes D,153
Kent,06-29,State Assembly,29,REPUBLICAN,Thornburg,540
Kent,07-29,State Assembly,29,DEMOCRATIC,Stokes D,102
Kent,07-29,State Assembly,29,REPUBLICAN,Thornburg,459
Kent,Total,State Assembly,29,DEMOCRATIC,Stokes D,1392
Kent,Total,State Assembly,29,REPUBLICAN,Thornburg,3445
Kent,01-30,State Assembly,30,DEMOCRATIC,Pritchett,371
Kent,01-30,State Assembly,30,REPUBLICAN,Quillen G,571
Kent,02-30,State Assembly,30,DEMOCRATIC,Pritchett,67
Kent,02-30,State Assembly,30,REPUBLICAN,Quillen G,125
Kent,03-30,State Assembly,30,DEMOCRATIC,Pritchett,332
Kent,03-30,State Assembly,30,REPUBLICAN,Quillen G,619
Kent,04-30,State Assembly,30,DEMOCRATIC,Pritchett,101
Kent,04-30,State Assembly,30,REPUBLICAN,Quillen G,277
Kent,05-30,State Assembly,30,DEMOCRATIC,Pritchett,303
Kent,05-30,State Assembly,30,REPUBLICAN,Quillen G,758
Kent,06-30,State Assembly,30,DEMOCRATIC,Pritchett,196
Kent,06-30,State Assembly,30,REPUBLICAN,Quillen G,445
Kent,07-30,State Assembly,30,DEMOCRATIC,Pritchett,257
Kent,07-30,State Assembly,30,REPUBLICAN,Quillen G,456
Sussex,08-30,State Assembly,30,DEMOCRATIC,Pritchett,68
Sussex,08-30,State Assembly,30,REPUBLICAN,Quillen G,101
Sussex,Total,State Assembly,30,DEMOCRATIC,Pritchett,1695
Sussex,Total,State Assembly,30,REPUBLICAN,Quillen G,3352
Kent,01-31,State Assembly,31,DEMOCRATIC,Kaza P D,35
Kent,01-31,State Assembly,31,REPUBLICAN,Wagner N H,113
Kent,02-31,State Assembly,31,DEMOCRATIC,Kaza P D,404
Kent,02-31,State Assembly,31,REPUBLICAN,Wagner N H,679
Kent,03-31,State Assembly,31,DEMOCRATIC,Kaza P D,444
Kent,03-31,State Assembly,31,REPUBLICAN,Wagner N H,892
Kent,04-31,State Assembly,31,DEMOCRATIC,Kaza P D,253
Kent,04-31,State Assembly,31,REPUBLICAN,Wagner N H,474
Kent,05-31,State Assembly,31,DEMOCRATIC,Kaza P D,325
Kent,05-31,State Assembly,31,REPUBLICAN,Wagner N H,540
Kent,06-31,State Assembly,31,DEMOCRATIC,Kaza P D,185
Kent,06-31,State Assembly,31,REPUBLICAN,Wagner N H,268
Kent,07-31,State Assembly,31,DEMOCRATIC,Kaza P D,199
Kent,07-31,State Assembly,31,REPUBLICAN,Wagner N H,196
Kent,Total,State Assembly,31,DEMOCRATIC,Kaza P D,1845
Kent,Total,State Assembly,31,REPUBLICAN,Wagner N H,3162
Kent,01-32,State Assembly,32,DEMOCRATIC,Daisey W H,440
Kent,01-32,State Assembly,32,REPUBLICAN,Stone D D,433
Kent,01-32,State Assembly,32,LIBERTARIN,Lawrence J,7
Kent,02-32,State Assembly,32,DEMOCRATIC,Daisey W H,388
Kent,02-32,State Assembly,32,REPUBLICAN,Stone D D,494
Kent,02-32,State Assembly,32,LIBERTARIN,Lawrence J,6
Kent,03-32,State Assembly,32,DEMOCRATIC,Daisey W H,368
Kent,03-32,State Assembly,32,REPUBLICAN,Stone D D,595
Kent,03-32,State Assembly,32,LIBERTARIN,Lawrence J,7
Kent,04-32,State Assembly,32,DEMOCRATIC,Daisey W H,161
Kent,04-32,State Assembly,32,REPUBLICAN,Stone D D,153
Kent,04-32,State Assembly,32,LIBERTARIN,Lawrence J,3
Kent,05-32,State Assembly,32,DEMOCRATIC,Daisey W H,122
Kent,05-32,State Assembly,32,REPUBLICAN,Stone D D,166
Kent,05-32,State Assembly,32,LIBERTARIN,Lawrence J,2
Kent,06-32,State Assembly,32,DEMOCRATIC,Daisey W H,53
Kent,06-32,State Assembly,32,REPUBLICAN,Stone D D,28
Kent,06-32,State Assembly,32,LIBERTARIN,Lawrence J,0
Kent,07-32,State Assembly,32,DEMOCRATIC,Daisey W H,27
Kent,07-32,State Assembly,32,REPUBLICAN,Stone D D,33
Kent,07-32,State Assembly,32,LIBERTARIN,Lawrence J,0
Kent,08-32,State Assembly,32,DEMOCRATIC,Daisey W H,9
Kent,08-32,State Assembly,32,REPUBLICAN,Stone D D,8
Kent,08-32,State Assembly,32,LIBERTARIN,Lawrence J,0
Kent,09-32,State Assembly,32,DEMOCRATIC,Daisey W H,129
Kent,09-32,State Assembly,32,REPUBLICAN,Stone D D,282
Kent,09-32,State Assembly,32,LIBERTARIN,Lawrence J,3
Kent,Total,State Assembly,32,DEMOCRATIC,Daisey W H,1697
Kent,Total,State Assembly,32,REPUBLICAN,Stone D D,2192
Kent,Total,State Assembly,32,LIBERTARIN,Lawrence J,28
Kent,01-33,State Assembly,33,DEMOCRATIC,Cox D Ken,50
Kent,01-33,State Assembly,33,REPUBLICAN,Caulk G W,74
Kent,02-33,State Assembly,33,DEMOCRATIC,Cox D Ken,230
Kent,02-33,State Assembly,33,REPUBLICAN,Caulk G W,447
Kent,03-33,State Assembly,33,DEMOCRATIC,Cox D Ken,237
Kent,03-33,State Assembly,33,REPUBLICAN,Caulk G W,400
Kent,04-33,State Assembly,33,DEMOCRATIC,Cox D Ken,367
Kent,04-33,State Assembly,33,REPUBLICAN,Caulk G W,620
Kent,05-33,State Assembly,33,DEMOCRATIC,Cox D Ken,310
Kent,05-33,State Assembly,33,REPUBLICAN,Caulk G W,430
Kent,06-33,State Assembly,33,DEMOCRATIC,Cox D Ken,275
Kent,06-33,State Assembly,33,REPUBLICAN,Caulk G W,524
Kent,07-33,State Assembly,33,DEMOCRATIC,Cox D Ken,197
Kent,07-33,State Assembly,33,REPUBLICAN,Caulk G W,240
Kent,08-33,State Assembly,33,DEMOCRATIC,Cox D Ken,147
Kent,08-33,State Assembly,33,REPUBLICAN,Caulk G W,173
Sussex,09-33,State Assembly,33,DEMOCRATIC,Cox D Ken,245
Sussex,09-33,State Assembly,33,REPUBLICAN,Caulk G W,398
Sussex,10-33,State Assembly,33,DEMOCRATIC,Cox D Ken,105
Sussex,10-33,State Assembly,33,REPUBLICAN,Caulk G W,181
Sussex,Total,State Assembly,33,DEMOCRATIC,Cox D Ken,2163
Sussex,Total,State Assembly,33,REPUBLICAN,Caulk G W,3487
Kent,01-34,State Assembly,34,REPUBLICAN,Buckworth,61
Kent,02-34,State Assembly,34,REPUBLICAN,Buckworth,95
Kent,03-34,State Assembly,34,REPUBLICAN,Buckworth,585
Kent,04-34,State Assembly,34,REPUBLICAN,Buckworth,1138
Kent,05-34,State Assembly,34,REPUBLICAN,Buckworth,638
Kent,06-34,State Assembly,34,REPUBLICAN,Buckworth,868
Kent,07-34,State Assembly,34,REPUBLICAN,Buckworth,582
Kent,08-34,State Assembly,34,REPUBLICAN,Buckworth,143
Kent,09-34,State Assembly,34,REPUBLICAN,Buckworth,93
Kent,10-34,State Assembly,34,REPUBLICAN,Buckworth,357
Kent,Total,State Assembly,34,REPUBLICAN,Buckworth,4560
Sussex,01-35,State Assembly,35,REPUBLICAN,Ewing J B,899
Sussex,01-35,State Assembly,35,IND OF DEL,Wilkerson,57
Sussex,02-35,State Assembly,35,REPUBLICAN,Ewing J B,1076
Sussex,02-35,State Assembly,35,IND OF DEL,Wilkerson,66
Sussex,03-35,State Assembly,35,REPUBLICAN,Ewing J B,224
Sussex,03-35,State Assembly,35,IND OF DEL,Wilkerson,19
Sussex,04-35,State Assembly,35,REPUBLICAN,Ewing J B,584
Sussex,04-35,State Assembly,35,IND OF DEL,Wilkerson,79
Sussex,05-35,State Assembly,35,REPUBLICAN,Ewing J B,219
Sussex,05-35,State Assembly,35,IND OF DEL,Wilkerson,14
Sussex,06-35,State Assembly,35,REPUBLICAN,Ewing J B,304
Sussex,06-35,State Assembly,35,IND OF DEL,Wilkerson,34
Sussex,07-35,State Assembly,35,REPUBLICAN,Ewing J B,206
Sussex,07-35,State Assembly,35,IND OF DEL,Wilkerson,10
Sussex,Total,State Assembly,35,REPUBLICAN,Ewing J B,3512
Sussex,Total,State Assembly,35,IND OF DEL,Wilkerson,279
Sussex,01-36,State Assembly,36,DEMOCRATIC,Ingram D W,274
Sussex,01-36,State Assembly,36,REPUBLICAN,Carey V G,663
Sussex,01-36,State Assembly,36,IND OF DEL,Stenger J,26
Sussex,02-36,State Assembly,36,DEMOCRATIC,Ingram D W,196
Sussex,02-36,State Assembly,36,REPUBLICAN,Carey V G,650
Sussex,02-36,State Assembly,36,IND OF DEL,Stenger J,20
Sussex,03-36,State Assembly,36,DEMOCRATIC,Ingram D W,203
Sussex,03-36,State Assembly,36,REPUBLICAN,Carey V G,534
Sussex,03-36,State Assembly,36,IND OF DEL,Stenger J,27
Sussex,04-36,State Assembly,36,DEMOCRATIC,Ingram D W,273
Sussex,04-36,State Assembly,36,REPUBLICAN,Carey V G,532
Sussex,04-36,State Assembly,36,IND OF DEL,Stenger J,30
Sussex,05-36,State Assembly,36,DEMOCRATIC,Ingram D W,68
Sussex,05-36,State Assembly,36,REPUBLICAN,Carey V G,184
Sussex,05-36,State Assembly,36,IND OF DEL,Stenger J,13
Sussex,06-36,State Assembly,36,DEMOCRATIC,Ingram D W,261
Sussex,06-36,State Assembly,36,REPUBLICAN,Carey V G,506
Sussex,06-36,State Assembly,36,IND OF DEL,Stenger J,44
Sussex,07-36,State Assembly,36,DEMOCRATIC,Ingram D W,336
Sussex,07-36,State Assembly,36,REPUBLICAN,Carey V G,730
Sussex,07-36,State Assembly,36,IND OF DEL,Stenger J,71
Sussex,08-36,State Assembly,36,DEMOCRATIC,Ingram D W,201
Sussex,08-36,State Assembly,36,REPUBLICAN,Carey V G,335
Sussex,08-36,State Assembly,36,IND OF DEL,Stenger J,18
Sussex,Total,State Assembly,36,DEMOCRATIC,Ingram D W,1812
Sussex,Total,State Assembly,36,REPUBLICAN,Carey V G,4134
Sussex,Total,State Assembly,36,IND OF DEL,Stenger J,249
Sussex,01-37,State Assembly,37,DEMOCRATIC,Schroeder,978
Sussex,01-37,State Assembly,37,REPUBLICAN,Booth J W,462
Sussex,02-37,State Assembly,37,DEMOCRATIC,Schroeder,845
Sussex,02-37,State Assembly,37,REPUBLICAN,Booth J W,472
Sussex,03-37,State Assembly,37,DEMOCRATIC,Schroeder,399
Sussex,03-37,State Assembly,37,REPUBLICAN,Booth J W,398
Sussex,04-37,State Assembly,37,DEMOCRATIC,Schroeder,94
Sussex,04-37,State Assembly,37,REPUBLICAN,Booth J W,152
Sussex,05-37,State Assembly,37,DEMOCRATIC,Schroeder,233
Sussex,05-37,State Assembly,37,REPUBLICAN,Booth J W,555
Sussex,06-37,State Assembly,37,DEMOCRATIC,Schroeder,446
Sussex,06-37,State Assembly,37,REPUBLICAN,Booth J W,764
Sussex,07-37,State Assembly,37,DEMOCRATIC,Schroeder,166
Sussex,07-37,State Assembly,37,REPUBLICAN,Booth J W,341
Sussex,08-37,State Assembly,37,DEMOCRATIC,Schroeder,64
Sussex,08-37,State Assembly,37,REPUBLICAN,Booth J W,125
Sussex,Total,State Assembly,37,DEMOCRATIC,Schroeder,3225
Sussex,Total,State Assembly,37,REPUBLICAN,Booth J W,3269
Sussex,01-38,State Assembly,38,DEMOCRATIC,Price S A,599
Sussex,01-38,State Assembly,38,REPUBLICAN,Hocker G W,724
Sussex,01-38,State Assembly,38,IND OF DEL,Sinnamon D,19
Sussex,02-38,State Assembly,38,DEMOCRATIC,Price S A,639
Sussex,02-38,State Assembly,38,REPUBLICAN,Hocker G W,567
Sussex,02-38,State Assembly,38,IND OF DEL,Sinnamon D,23
Sussex,03-38,State Assembly,38,DEMOCRATIC,Price S A,776
Sussex,03-38,State Assembly,38,REPUBLICAN,Hocker G W,679
Sussex,03-38,State Assembly,38,IND OF DEL,Sinnamon D,21
Sussex,04-38,State Assembly,38,DEMOCRATIC,Price S A,568
Sussex,04-38,State Assembly,38,REPUBLICAN,Hocker G W,611
Sussex,04-38,State Assembly,38,IND OF DEL,Sinnamon D,9
Sussex,05-38,State Assembly,38,DEMOCRATIC,Price S A,404
Sussex,05-38,State Assembly,38,REPUBLICAN,Hocker G W,475
Sussex,05-38,State Assembly,38,IND OF DEL,Sinnamon D,6
Sussex,06-38,State Assembly,38,DEMOCRATIC,Price S A,524
Sussex,06-38,State Assembly,38,REPUBLICAN,Hocker G W,491
Sussex,06-38,State Assembly,38,IND OF DEL,Sinnamon D,8
Sussex,07-38,State Assembly,38,DEMOCRATIC,Price S A,593
